Individu;Edat;Sexe
102122;6;Home
102123;54;Home
102124;6;Home
102125;40;Home
102126;6;Dona
102127;6;Dona
102128;6;Dona
102129;6;Home
102130;6;Dona
102131;57;Home
102132;24;Dona
102133;6;Dona
102134;24;Dona
102135;27;Dona
102136;30;Dona
102137;54;Home
102138;6;Home
102139;47;Home
102140;41;Dona
102141;6;Dona
102142;31;Home
102143;6;Home
102144;6;Home
102145;41;Home
102146;6;Home
102147;6;Home
102148;6;Home
102149;23;Dona
102150;6;Dona
102151;30;Home
102152;36;Home
102153;51;Home
102154;35;Home
102155;46;Dona
102156;11;Home
102157;10;Home
102158;32;Home
102159;48;Dona
102160;22;Home
102161;32;Home
102162;34;Home
102163;6;Dona
102164;6;Dona
102165;43;Dona
102166;6;Home
102167;6;Home
102168;24;Home
102169;58;Dona
102170;40;Dona
102171;8;Dona
102172;22;Dona
102173;36;Dona
102174;29;Dona
102175;58;Home
102176;84;Home
102177;6;Home
102178;34;Home
102179;31;Home
102180;44;Home
102181;6;Dona
102182;6;Dona
102183;6;Home
102184;10;Dona
102185;6;Dona
102186;40;Dona
102187;45;Dona
102188;22;Dona
102189;33;Dona
102190;24;Home
102191;6;Home
102192;6;Home
102193;6;Dona
102194;61;Dona
102195;6;Dona
102196;33;Dona
102197;6;Dona
102198;32;Dona
102199;32;Home
102200;6;Home
102201;50;Home
102202;48;Dona
102203;49;Dona
102204;6;Home
102205;40;Home
102206;36;Dona
102207;7;Home
102208;36;Home
102209;32;Dona
102210;38;Dona
102211;29;Home
102212;39;Home
102213;36;Home
102214;6;Home
102215;31;Home
102216;56;Home
102217;37;Home
102218;27;Home
102219;46;Dona
102220;6;Home
102221;6;Home
102222;6;Home
102223;12;Home
102224;40;Dona
102225;7;Home
102226;6;Dona
102227;41;Home
102228;6;Home
102229;30;Home
102230;6;Home
102231;6;Home
102232;42;Dona
102233;6;Home
102234;6;Home
102235;6;Home
102236;38;Home
102237;9;Home
102238;65;Home
102239;40;Home
102240;6;Dona
102241;35;Home
102242;28;Home
102243;27;Dona
102244;38;Home
102245;33;Home
102246;49;Dona
102247;6;Dona
102248;30;Dona
102249;6;Home
102250;6;Home
102251;28;Home
102252;6;Home
102253;7;Home
102254;25;Home
102255;28;Dona
102256;19;Home
102257;6;Dona
102258;6;Home
102259;37;Home
102260;36;Dona
102261;16;Home
102262;6;Dona
102263;33;Dona
102264;6;Home
102265;6;Home
102266;94;Dona
102267;6;Dona
102268;32;Dona
102269;37;Home
102270;13;Home
102271;6;Dona
102272;6;Home
102273;49;Home
102274;47;Home
102275;28;Home
102276;32;Dona
102277;26;Home
102278;30;Dona
102279;33;Dona
102280;6;Dona
102281;6;Home
102282;32;Home
102283;52;Dona
102284;6;Dona
102285;6;Home
102286;42;Home
102287;60;Home
102288;41;Dona
102289;6;Dona
102290;47;Home
102291;50;Dona
102292;10;Dona
102293;6;Home
102294;6;Dona
102295;32;Dona
102296;14;Home
102297;12;Dona
102298;8;Home
102299;38;Home
102300;33;Home
102301;40;Dona
102302;6;Home
102303;6;Dona
102304;6;Dona
102305;6;Home
102306;6;Home
102307;6;Home
102308;89;Home
102309;6;Dona
102310;34;Dona
102311;34;Dona
102312;26;Home
102313;40;Home
102314;38;Home
102315;35;Home
102316;6;Home
102317;45;Dona
102318;20;Home
102319;10;Home
102320;31;Home
102321;8;Dona
102322;6;Dona
102323;6;Dona
102324;6;Home
102325;42;Dona
102326;42;Dona
102327;6;Dona
102328;65;Home
102329;26;Home
102330;6;Home
102331;29;Home
102332;35;Home
102333;51;Home
102334;6;Home
102335;36;Home
102336;59;Home
102337;52;Dona
102338;17;Home
102339;33;Home
102340;15;Home
102341;35;Dona
102342;6;Home
102343;6;Dona
102344;6;Home
102345;14;Dona
102346;6;Home
102347;25;Home
102348;6;Dona
102349;6;Dona
102350;13;Dona
102351;6;Dona
102352;37;Home
102353;39;Dona
102354;7;Dona
102355;45;Home
102356;6;Dona
102357;6;Home
102358;6;Dona
102359;6;Home
102360;6;Dona
102361;6;Home
102362;6;Home
102363;55;Dona
102364;6;Dona
102365;29;Home
102366;6;Home
102367;6;Dona
102368;42;Dona
102369;51;Home
102370;10;Home
102371;35;Dona
102372;8;Home
102373;8;Dona
102374;6;Home
102375;6;Dona
102376;6;Dona
102377;31;Home
102378;6;Home
102379;6;Dona
102380;34;Home
102381;6;Home
102382;45;Home
102383;40;Dona
102384;16;Home
102385;9;Dona
102386;35;Dona
102387;8;Dona
102388;9;Home
102389;6;Dona
102390;39;Dona
102391;6;Dona
102392;28;Dona
102393;32;Home
102394;6;Dona
102395;45;Dona
102396;63;Dona
102397;56;Home
102398;56;Dona
102399;27;Dona
102400;8;Dona
102401;29;Home
102402;6;Home
102403;6;Dona
102404;6;Dona
102405;16;Home
102406;6;Home
102407;6;Dona
102408;6;Dona
102409;6;Home
102410;6;Dona
102411;37;Dona
102412;11;Dona
102413;31;Home
102414;44;Dona
102415;59;Dona
102416;49;Dona
102417;6;Dona
102418;6;Dona
102419;6;Home
102420;6;Dona
102421;37;Home
102422;43;Dona
102423;6;Dona
102424;57;Home
102425;51;Dona
102426;6;Dona
102427;40;Dona
102428;6;Dona
102429;36;Home
102430;49;Home
102431;48;Home
102432;6;Dona
102433;9;Dona
102434;38;Home
102435;27;Home
102436;35;Home
102437;6;Dona
102438;6;Home
102439;31;Home
102440;35;Home
102441;56;Home
102442;6;Dona
102443;6;Home
102444;39;Home
102445;6;Home
102446;6;Home
102447;69;Home
102448;6;Home
102449;6;Dona
102450;27;Dona
102451;6;Home
102452;7;Dona
102453;6;Dona
102454;42;Home
102455;37;Dona
102456;7;Dona
102457;20;Home
102458;6;Dona
102459;42;Home
102460;42;Dona
102461;36;Home
102462;6;Dona
102463;36;Home
102464;48;Home
102465;26;Dona
102466;6;Home
102467;6;Home
102468;42;Dona
102469;6;Dona
102470;35;Dona
102471;6;Dona
102472;6;Dona
102473;14;Dona
102474;33;Home
102475;30;Dona
102476;32;Dona
102477;39;Dona
102478;30;Home
102479;36;Home
102480;30;Dona
102481;35;Dona
102482;32;Dona
102483;6;Home
102484;36;Home
102485;31;Dona
102486;6;Home
102487;36;Dona
102488;37;Home
102489;70;Dona
102490;47;Dona
102491;6;Home
102492;34;Home
102493;6;Dona
102494;47;Dona
102495;41;Home
102496;6;Home
102497;6;Dona
102498;42;Home
102499;6;Home
102500;6;Home
102501;6;Dona
102502;6;Home
102503;35;Dona
102504;36;Dona
102505;6;Dona
102506;34;Home
102507;6;Dona
102508;6;Home
102509;26;Home
102510;20;Dona
102511;6;Dona
102512;6;Dona
102513;37;Home
102514;16;Dona
102515;14;Home
102516;6;Dona
102517;36;Home
102518;34;Dona
102519;56;Home
102520;6;Home
102521;29;Home
102522;6;Dona
102523;6;Dona
102524;6;Home
102525;73;Home
102526;67;Dona
102527;6;Dona
102528;6;Dona
102529;42;Home
102530;6;Home
102531;6;Home
102532;6;Home
102533;29;Home
102534;43;Home
102535;6;Home
102536;6;Home
102537;6;Home
102538;6;Dona
102539;6;Home
102540;6;Home
102541;6;Home
102542;6;Home
102543;6;Dona
102544;47;Home
102545;37;Home
102546;59;Home
102547;57;Dona
102548;43;Dona
102549;36;Home
102550;39;Home
102551;32;Dona
102552;37;Dona
102553;19;Dona
102554;15;Home
102555;17;Dona
102556;6;Home
102557;6;Home
102558;41;Home
102559;6;Dona
102560;6;Home
102561;39;Home
102562;18;Home
102563;22;Dona
102564;45;Dona
102565;32;Dona
102566;11;Dona
102567;6;Dona
102568;6;Home
102569;6;Dona
102570;6;Dona
102571;6;Home
102572;40;Home
102573;22;Home
102574;41;Home
102575;50;Home
102576;17;Home
102577;10;Home
102578;43;Dona
102579;38;Dona
102580;33;Home
102581;6;Dona
102582;25;Dona
102583;37;Dona
102584;18;Dona
102585;15;Home
102586;6;Home
102587;48;Home
102588;15;Home
102589;30;Dona
102590;6;Home
102591;6;Home
102592;34;Home
102593;6;Home
102594;6;Dona
102595;26;Dona
102596;8;Home
102597;6;Dona
102598;6;Dona
102599;6;Dona
102600;6;Home
102601;6;Home
102602;56;Dona
102603;23;Dona
102604;20;Home
102605;49;Dona
102606;23;Dona
102607;37;Dona
102608;34;Home
102609;24;Dona
102610;6;Home
102611;56;Home
102612;6;Dona
102613;6;Dona
102614;48;Home
102615;40;Home
102616;6;Dona
102617;6;Dona
102618;39;Dona
102619;6;Home
102620;47;Home
102621;6;Home
102622;53;Home
102623;18;Dona
102624;21;Dona
102625;6;Home
102626;33;Dona
102627;36;Home
102628;27;Home
102629;34;Home
102630;36;Dona
102631;6;Dona
102632;67;Home
102633;41;Dona
102634;44;Home
102635;45;Dona
102636;27;Home
102637;6;Dona
102638;48;Dona
102639;6;Home
102640;6;Home
102641;38;Home
102642;13;Home
102643;11;Home
102644;11;Dona
102645;31;Dona
102646;6;Home
102647;6;Home
102648;6;Dona
102649;6;Dona
102650;6;Dona
102651;6;Dona
102652;6;Home
102653;6;Home
102654;28;Home
102655;6;Home
102656;28;Home
102657;62;Dona
102658;73;Dona
102659;6;Home
102660;32;Dona
102661;45;Home
102662;34;Dona
102663;17;Dona
102664;15;Home
102665;32;Dona
102666;6;Dona
102667;37;Home
102668;6;Dona
102669;49;Dona
102670;42;Dona
102671;6;Dona
102672;10;Home
102673;34;Dona
102674;6;Home
102675;41;Home
102676;6;Home
102677;17;Dona
102678;38;Home
102679;6;Home
102680;74;Home
102681;67;Dona
102682;44;Home
102683;28;Dona
102684;6;Home
102685;6;Dona
102686;6;Home
102687;6;Home
102688;40;Home
102689;6;Home
102690;33;Home
102691;6;Dona
102692;32;Dona
102693;6;Home
102694;6;Dona
102695;6;Home
102696;6;Home
102697;6;Dona
102698;6;Home
102699;6;Home
102700;46;Home
102701;6;Home
102702;6;Dona
102703;6;Dona
102704;6;Home
102705;6;Dona
102706;25;Home
102707;32;Home
102708;37;Home
102709;50;Home
102710;21;Dona
102711;43;Home
102712;6;Home
102713;6;Dona
102714;71;Home
102715;6;Home
102716;6;Dona
102717;24;Home
102718;6;Dona
102719;57;Dona
102720;6;Home
102721;6;Home
102722;6;Dona
102723;6;Dona
102724;6;Dona
102725;6;Dona
102726;37;Home
102727;6;Home
102728;33;Home
102729;63;Home
102730;6;Dona
102731;54;Dona
102732;70;Dona
102733;6;Home
102734;6;Home
102735;6;Dona
102736;6;Home
102737;6;Dona
102738;6;Home
102739;6;Dona
102740;6;Home
102741;17;Home
102742;16;Home
102743;7;Home
102744;44;Home
102745;6;Dona
102746;36;Home
102747;34;Dona
102748;6;Dona
102749;6;Home
102750;30;Home
102751;6;Home
102752;28;Dona
102753;20;Home
102754;19;Home
102755;17;Home
102756;6;Home
102757;16;Home
102758;6;Home
102759;33;Home
102760;19;Home
102761;6;Home
102762;6;Home
102763;6;Home
102764;6;Dona
102765;6;Dona
102766;48;Dona
102767;47;Home
102768;36;Dona
102769;6;Dona
102770;7;Dona
102771;6;Dona
102772;45;Home
102773;45;Dona
102774;34;Home
102775;6;Home
102776;6;Dona
102777;33;Home
102778;15;Home
102779;28;Home
102780;6;Home
102781;24;Home
102782;26;Dona
102783;6;Dona
102784;6;Home
102785;6;Home
102786;6;Home
102787;54;Dona
102788;36;Home
102789;6;Home
102790;6;Home
102791;6;Home
102792;36;Dona
102793;6;Home
102794;6;Home
102795;33;Dona
102796;6;Dona
102797;6;Dona
102798;24;Dona
102799;14;Dona
102800;6;Home
102801;23;Home
102802;6;Dona
102803;34;Home
102804;6;Dona
102805;47;Dona
102806;39;Home
102807;6;Dona
102808;12;Home
102809;7;Dona
102810;6;Dona
102811;28;Dona
102812;11;Dona
102813;6;Home
102814;53;Dona
102815;6;Home
102816;27;Dona
102817;55;Home
102818;33;Home
102819;10;Dona
102820;35;Dona
102821;6;Dona
102822;35;Dona
102823;6;Dona
102824;60;Dona
102825;62;Home
102826;45;Home
102827;6;Dona
102828;6;Dona
102829;6;Dona
102830;6;Home
102831;6;Dona
102832;6;Home
102833;44;Dona
102834;6;Dona
102835;36;Dona
102836;8;Dona
102837;7;Home
102838;6;Home
102839;68;Dona
102840;41;Home
102841;6;Dona
102842;6;Dona
102843;30;Home
102844;22;Home
102845;26;Dona
102846;39;Home
102847;6;Dona
102848;7;Dona
102849;6;Home
102850;43;Home
102851;6;Dona
102852;35;Home
102853;6;Dona
102854;35;Home
102855;6;Home
102856;28;Dona
102857;32;Dona
102858;14;Home
102859;12;Home
102860;26;Dona
102861;54;Dona
102862;36;Home
102863;36;Dona
102864;37;Home
102865;6;Dona
102866;31;Home
102867;35;Home
102868;6;Home
102869;67;Dona
102870;30;Dona
102871;6;Dona
102872;32;Dona
102873;39;Home
102874;47;Home
102875;6;Dona
102876;6;Home
102877;40;Dona
102878;6;Home
102879;6;Dona
102880;39;Dona
102881;6;Dona
102882;6;Home
102883;33;Home
102884;6;Home
102885;40;Dona
102886;10;Dona
102887;68;Dona
102888;31;Dona
102889;6;Dona
102890;27;Dona
102891;6;Dona
102892;6;Dona
102893;6;Home
102894;55;Home
102895;6;Dona
102896;6;Dona
102897;6;Dona
102898;6;Dona
102899;6;Home
102900;28;Home
102901;32;Home
102902;48;Home
102903;31;Home
102904;81;Dona
102905;36;Home
102906;6;Home
102907;6;Home
102908;6;Dona
102909;6;Dona
102910;32;Dona
102911;60;Dona
102912;50;Home
102913;35;Home
102914;6;Dona
102915;6;Dona
102916;40;Dona
102917;13;Dona
102918;16;Home
102919;17;Dona
102920;35;Dona
102921;6;Dona
102922;35;Dona
102923;42;Home
102924;41;Dona
102925;6;Dona
102926;32;Home
102927;35;Home
102928;6;Dona
102929;6;Home
102930;6;Dona
102931;31;Dona
102932;55;Home
102933;32;Dona
102934;8;Dona
102935;43;Home
102936;30;Dona
102937;8;Dona
102938;35;Home
102939;37;Dona
102940;17;Dona
102941;6;Home
102942;6;Home
102943;38;Home
102944;6;Dona
102945;36;Home
102946;32;Home
102947;37;Dona
102948;34;Home
102949;34;Dona
102950;6;Home
102951;37;Dona
102952;28;Home
102953;46;Dona
102954;6;Dona
102955;6;Home
102956;38;Home
102957;35;Dona
102958;60;Home
102959;6;Home
102960;24;Home
102961;46;Home
102962;6;Home
102963;6;Home
102964;6;Dona
102965;6;Dona
102966;6;Home
102967;6;Dona
102968;6;Home
102969;6;Home
102970;6;Home
102971;46;Dona
102972;24;Home
102973;36;Home
102974;44;Dona
102975;18;Dona
102976;19;Dona
102977;7;Home
102978;6;Dona
102979;6;Home
102980;6;Home
102981;34;Dona
102982;8;Home
102983;6;Home
102984;7;Home
102985;36;Home
102986;33;Home
102987;25;Home
102988;33;Home
102989;22;Dona
102990;28;Home
102991;6;Home
102992;6;Dona
102993;6;Dona
102994;66;Dona
102995;92;Dona
102996;49;Home
102997;6;Dona
102998;42;Dona
102999;11;Home
103000;42;Home
103001;31;Home
103002;50;Home
103003;43;Dona
103004;40;Dona
103005;33;Dona
103006;6;Home
103007;6;Dona
103008;6;Dona
103009;47;Dona
103010;14;Home
103011;9;Home
103012;6;Home
103013;78;Dona
103014;6;Home
103015;77;Dona
103016;6;Dona
103017;37;Home
103018;37;Dona
103019;31;Dona
103020;6;Dona
103021;6;Dona
103022;6;Dona
103023;6;Dona
103024;35;Home
103025;36;Dona
103026;11;Home
103027;14;Home
103028;43;Dona
103029;6;Home
103030;6;Dona
103031;45;Home
103032;36;Dona
103033;38;Home
103034;39;Dona
103035;7;Dona
103036;6;Home
103037;33;Dona
103038;33;Home
103039;26;Home
103040;38;Dona
103041;32;Home
103042;32;Dona
103043;27;Dona
103044;54;Dona
103045;50;Home
103046;6;Dona
103047;6;Home
103048;6;Dona
103049;58;Dona
103050;6;Home
103051;30;Dona
103052;52;Home
103053;6;Home
103054;6;Dona
103055;6;Home
103056;6;Home
103057;35;Home
103058;65;Dona
103059;31;Dona
103060;32;Home
103061;6;Dona
103062;6;Home
103063;41;Home
103064;52;Dona
103065;39;Dona
103066;44;Dona
103067;32;Home
103068;6;Dona
103069;46;Home
103070;6;Home
103071;6;Home
103072;70;Home
103073;67;Dona
103074;6;Home
103075;6;Home
103076;6;Home
103077;6;Dona
103078;6;Home
103079;56;Dona
103080;44;Dona
103081;6;Home
103082;43;Dona
103083;36;Home
103084;6;Home
103085;31;Dona
103086;6;Dona
103087;6;Dona
103088;6;Home
103089;6;Dona
103090;27;Home
103091;32;Dona
103092;37;Dona
103093;6;Dona
103094;6;Home
103095;6;Home
103096;6;Home
103097;6;Home
103098;6;Dona
103099;6;Home
103100;6;Dona
103101;6;Home
103102;6;Dona
103103;41;Home
103104;36;Dona
103105;16;Home
103106;11;Home
103107;6;Home
103108;6;Home
103109;6;Dona
103110;6;Dona
103111;6;Dona
103112;6;Home
103113;6;Dona
103114;6;Home
103115;6;Home
103116;37;Home
103117;42;Dona
103118;6;Home
103119;42;Home
103120;6;Home
103121;45;Dona
103122;40;Home
103123;38;Dona
103124;31;Home
103125;6;Dona
103126;38;Home
103127;6;Home
103128;6;Home
103129;6;Dona
103130;39;Home
103131;18;Home
103132;41;Home
103133;14;Home
103134;37;Dona
103135;42;Home
103136;30;Home
103137;6;Dona
103138;6;Dona
103139;31;Dona
103140;33;Dona
103141;33;Dona
103142;33;Home
103143;32;Dona
103144;6;Dona
103145;6;Home
103146;84;Dona
103147;29;Dona
103148;6;Home
103149;6;Dona
103150;33;Home
103151;32;Home
103152;61;Dona
103153;32;Home
103154;6;Home
103155;45;Dona
103156;6;Dona
103157;6;Dona
103158;6;Home
103159;41;Home
103160;34;Dona
103161;29;Dona
103162;6;Home
103163;6;Dona
103164;11;Dona
103165;6;Dona
103166;6;Home
103167;34;Home
103168;6;Dona
103169;6;Home
103170;6;Dona
103171;6;Dona
103172;21;Home
103173;37;Home
103174;6;Dona
103175;34;Home
103176;24;Dona
103177;6;Home
103178;6;Home
103179;14;Dona
103180;9;Home
103181;43;Home
103182;6;Dona
103183;6;Dona
103184;6;Home
103185;6;Home
103186;6;Home
103187;32;Dona
103188;34;Home
103189;40;Home
103190;41;Home
103191;6;Dona
103192;37;Dona
103193;44;Dona
103194;16;Dona
103195;12;Home
103196;66;Home
103197;35;Home
103198;62;Dona
103199;32;Home
103200;6;Dona
103201;36;Home
103202;38;Home
103203;6;Home
103204;42;Home
103205;44;Dona
103206;20;Home
103207;6;Dona
103208;7;Home
103209;28;Dona
103210;6;Home
103211;6;Home
103212;6;Dona
103213;6;Home
103214;30;Dona
103215;46;Dona
103216;71;Home
103217;27;Dona
103218;21;Dona
103219;24;Dona
103220;39;Dona
103221;26;Dona
103222;30;Dona
103223;29;Dona
103224;6;Dona
103225;6;Dona
103226;35;Home
103227;6;Home
103228;6;Home
103229;58;Dona
103230;21;Home
103231;6;Home
103232;50;Dona
103233;32;Home
103234;6;Home
103235;31;Home
103236;33;Home
103237;47;Dona
103238;6;Home
103239;15;Home
103240;30;Home
103241;6;Dona
103242;6;Dona
103243;29;Home
103244;19;Dona
103245;6;Dona
103246;39;Dona
103247;36;Home
103248;6;Dona
103249;23;Dona
103250;34;Home
103251;43;Dona
103252;12;Home
103253;8;Dona
103254;6;Dona
103255;10;Home
103256;6;Dona
103257;29;Home
103258;56;Dona
103259;66;Home
103260;63;Dona
103261;6;Dona
103262;37;Dona
103263;24;Dona
103264;47;Home
103265;28;Home
103266;6;Home
103267;26;Home
103268;38;Home
103269;45;Dona
103270;18;Home
103271;11;Home
103272;47;Home
103273;32;Home
103274;6;Home
103275;8;Home
103276;8;Home
103277;30;Dona
103278;50;Dona
103279;10;Dona
103280;35;Dona
103281;35;Home
103282;40;Home
103283;20;Dona
103284;22;Dona
103285;6;Dona
103286;6;Dona
103287;6;Home
103288;43;Dona
103289;6;Dona
103290;48;Dona
103291;42;Home
103292;30;Dona
103293;22;Home
103294;13;Home
103295;7;Home
103296;6;Home
103297;46;Home
103298;48;Home
103299;6;Home
103300;27;Dona
103301;8;Dona
103302;38;Dona
103303;44;Dona
103304;6;Dona
103305;6;Dona
103306;27;Dona
103307;7;Home
103308;6;Home
103309;39;Dona
103310;8;Home
103311;45;Home
103312;44;Dona
103313;18;Dona
103314;35;Home
103315;40;Home
103316;43;Dona
103317;42;Dona
103318;6;Home
103319;6;Dona
103320;6;Dona
103321;6;Home
103322;6;Home
103323;6;Home
103324;32;Home
103325;28;Home
103326;31;Dona
103327;6;Home
103328;29;Dona
103329;6;Dona
103330;6;Home
103331;6;Home
103332;34;Home
103333;22;Dona
103334;45;Dona
103335;32;Home
103336;6;Home
103337;6;Dona
103338;37;Home
103339;6;Dona
103340;8;Home
103341;40;Home
103342;79;Home
103343;17;Dona
103344;6;Home
103345;44;Home
103346;37;Dona
103347;29;Dona
103348;34;Dona
103349;7;Dona
103350;70;Home
103351;17;Dona
103352;13;Home
103353;34;Home
103354;35;Dona
103355;39;Home
103356;36;Dona
103357;9;Dona
